,gene_ks,gene_sensitive_at_5prime,gene_sensitive_at_3prime,logFC,FDR,logFC_5p,FDR_5p,logFC_3p,FDR_3p,Desc_5p,Desc_3p,is_PTR_5p,is_PTR_3p
1110,KS17gene_6279a,Tb927.8.4700,Tb927.8.4695,-2.468799036250104,2.4155939163691165e-99,-0.047948266421636125,0.5179384413633314,-2.084834445234335,1.317361241791033e-297,amino acid transporter  putative,hypothetical protein,none,none
1115,KS17gene_6242a,Tb927.8.6650,Tb927.8.6640,0.6726474533417002,6.078032805175869e-05,0.8569610820793597,0.0003231892291431701,0.5954516977998282,3.6701794853328477e-38,RNA-binding protein  putative,Male sterility protein  putative,none,none
1116,KS17gene_6224a,Tb927.8.6840,Tb927.8.6830,1.1939625066812558,4.489811566693231e-16,0.26984813678432656,0.00016492608914588308,-0.3508022495187043,6.375634261371837e-13,mismatch repair protein MLH1,kinesin  putative,none,none
1117,KS17gene_6222a,Tb927.8.6860,Tb927.8.6850,-1.573450773550479,3.040402959863638e-140,-0.06024485506322272,0.27259078855072755,-0.325178721246294,8.075850293444954e-09,High-temperature-induced dauer-formation protein  putative,Zinc finger  C3HC4 type (RING finger)/EF-hand domain pair  putative,none,none
1120,KS17gene_7009a,Tb927.9.1380,Tb927.9.1365,-2.871080101626689,1.5340201652729793e-98,-0.5967350552981557,2.0014313332675552e-27,-1.230348012391262,3.132559109742611e-47,hypothetical protein  conserved,hypothetical protein,none,none
1121,KS17gene_7003a,Tb927.9.1440,Tb927.9.1420,-0.41861471351900936,1.2951482613478744e-09,0.07437225773203718,0.15640991386030154,-0.6080913652550761,1.4671243180730272e-40,Paraquat-inducible protein A  putative,hypothetical protein  conserved,none,none
1123,KS17gene_6979a,Tb927.9.1780,Tb927.9.1770,0.3872039653823897,1.0364406445519351e-06,0.40185545871984163,4.2631289714683357e-16,0.6006454071288039,1.5763044544831833e-27,sec1 family transport protein  putative,Zn-finger in Ran binding protein and others/SPRY domain/HECT-domain (ubiquitin-transferase)  putative,none,none
1124,KS17gene_6969a,Tb927.9.1970,Tb927.9.1960,-2.040256508750417,1.8810632212526976e-21,0.3716431821444101,8.859655234451834e-19,1.2791773463392178,9.908284848789003e-212,syntaxin binding protein 1  putative,nitrilase  putative,none,none
1125,KS17gene_6963a,Tb927.9.2030,Tb927.9.2020,0.8398893495923211,1.1669924202948915e-09,0.013893313258554998,0.8720997029586942,-1.3663226179687147,3.667749012304534e-42,Orc1-like protein,60S ribosomal protein L38  putative,none,none
1128,KS17gene_6947a,Tb927.9.2140,Tb927.9.2130,0.5380932771598156,1.9645863477173548e-05,-0.7251330958018708,2.102443939054477e-34,0.37861193970695106,1.1901899795606097e-05,calcium/calmodulin-dependent protein kinase  putative,hypothetical protein  conserved,none,none
1132,KS17gene_6929a,Tb927.9.2390,Tb927.9.2350,-0.9329327927789345,8.000270679437895e-10,1.4736233048065894,3.3520007826787046e-120,-1.0649808368132747,1.1810056076495998e-64,hypothetical protein  conserved,calcium/calmodulin-dependent protein kinase  putative,none,none
1136,KS17gene_6914a,Tb927.9.2600,Tb927.9.2590,-1.3473061075631387,2.0224988580383663e-34,-0.6094350626342548,4.526334806115691e-41,0.21426862998555557,4.551547343295264e-06,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1138,KS17gene_6908a,Tb927.9.2650,Tb927.9.2630,-1.6492629779631636,6.984699406284681e-19,0.11737728176065952,0.014230726773146523,-0.2527152807999219,6.327695118231741e-06,Present in the outer mitochondrial membrane proteome 2,hypothetical protein  conserved,none,none
1140,KS17gene_6900a,Tb927.9.2900,Tb927.9.2891,-1.0432897455081847,3.309128301857259e-99,-0.686020195024677,4.041534859036118e-09,-2.586816978639523,6.728042346656312e-132,U3 small nucleolar RNA-associated protein 10  putative,Domain of unknown function (DUF5075)  putative,none,none
1141,KS17gene_6899a,Tb927.9.2910,Tb927.9.2900,1.158097688518501,1.9406072685791048e-12,-1.433649588408004,6.849913540236698e-201,-0.686020195024677,4.041534859036118e-09,histone acetyltransferase subunit NuA4  putative,U3 small nucleolar RNA-associated protein 10  putative,none,none
1142,KS17gene_6888a,Tb927.9.3170,Tb927.9.3130,-1.0433435626523053,3.0471310858504325e-24,0.9012312456374676,6.555405109253141e-61,-0.5757650177516966,8.115510259311626e-31,cytochrome oxidase subunit V,hypothetical protein  conserved,none,none
1143,KS17gene_6881a,Tb927.9.7310,Tb927.9.7290,-1.9211521019000095,1.2721990587562076e-09,-0.23776262607426776,0.5768643423455931,-0.9625097593130487,0.00016036984674672224,variant surface glycoprotein (VSG  pseudogene)-related  putative,variant surface glycoprotein (VSG)-related  putative,none,none
1145,KS17gene_6863a,Tb927.9.7720,Tb927.9.7710,-2.0674451891677452,2.4363440151838745e-63,0.6118209514775119,9.686161812387366e-28,-0.9347399038833825,7.447762424325852e-88,predicted tetratricopeptide repeat protein,hypothetical protein  conserved,none,none
1146,KS17gene_6860a,Tb927.9.7760,Tb927.9.7740,-2.1255433702739106,6.512958608857959e-186,0.10823272942977696,0.04048656240411727,-0.48819331197593735,6.929743478194189e-17,DENN (AEX-3) domain containing protein  putative,lipid-like atypical dual specificity phosphatase  putative,none,none
1148,KS17gene_6852a,Tb927.9.7850,Tb927.9.7830,-3.4889244752285364,7.746682897787852e-66,-5.537683511311907,1.2122073514662724e-08,1.35307854936095,5.4464949041204154e-117,hypothetical protein  conserved,tRNA import complex component  putative,none,none
1149,KS17gene_6850a,Tb927.9.7950,Tb927.9.7940,1.056681768371061,3.749931858132766e-89,-1.828050561301899,4.3379115142721055e-23,-5.182467379158647,0.00024259696879430046,hypothetical protein,hypothetical protein  conserved,none,none
1151,KS17gene_6844a,Tb927.9.8050,Tb927.9.8040,-0.8570492461764653,5.241213030189264e-53,0.022771046663829942,0.6269924463145748,-0.43358703673782584,5.480877765483494e-21,Protein of unknown function (DUF974)  putative,hypothetical protein  conserved,none,none
1153,KS17gene_6839a,Tb927.9.8180,Tb927.9.8160,0.688186672157773,1.3823960343339101e-11,0.8228353944258334,3.810465054526761e-51,0.8727287988086972,6.155186241503761e-83,hypothetical protein  conserved,chaperone protein DnaJ  putative,none,none
1154,KS17gene_6832a,Tb927.9.8260,Tb927.9.8250,0.2456862409460861,0.0006615958646842461,0.48579147918624593,6.828308774253038e-24,-0.8328229827568779,1.0390367320729814e-74,rhomboid-like protein,atypical dual specificity phosphatase  putative,none,none
1156,KS17gene_6826a,Tb927.9.8370,Tb927.9.8350,0.6820984979578952,4.056217651664987e-33,0.3892741521002034,2.835230126388861e-14,0.3845566054548804,2.6689712952834995e-15,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1157,KS17gene_6815a,Tb927.9.8520,Tb927.9.8510,0.21463809620437188,0.005740432060392091,-0.12646730731394953,0.09689841002008719,-1.3841103973117688,2.070426746805564e-99,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1159,KS17gene_6809a,Tb927.9.8570,Tb927.9.8550,-0.3291877282425437,2.2694215664752074e-06,-0.19285001592946602,0.00042364539733837325,-1.4002907900112829,2.316835536847501e-155,COPI associated protein  putative,Domain of unknown function (DUF947)  putative,none,none
1160,KS17gene_6791a,Tb927.9.8880,Tb927.9.8850,0.9772009998753884,1.316914202324028e-22,0.6190976263616434,6.481404961608162e-22,0.8840862908379705,3.526092481292055e-73,actin B,actin A,none,none
1162,KS17gene_6785a,Tb927.9.8950,Tb927.9.8905,-3.865371665243454,2.5149378671638854e-125,0.24784179839933598,1.5780105143860602e-07,-1.000897936852022,4.4360444875153526e-39,metallo- peptidase  Clan M- Family M48,hypothetical protein,none,none
1163,KS17gene_6783a,Tb927.9.8990,Tb927.9.8950,0.6012525833038814,3.9842102427687455e-39,0.36962554146800614,2.3467917346586235e-10,0.24784179839933598,1.5780105143860602e-07,Ankyrin repeats (3 copies)  putative,metallo- peptidase  Clan M- Family M48,none,none
1164,KS17gene_6769a,Tb927.9.9160,Tb927.9.9150,-0.750447586757006,3.134882503106418e-39,-0.3355973008317344,5.175500647414542e-13,-1.1390284489319382,1.0559507578351756e-25,hypothetical protein  conserved,GTP-binding protein  putative,none,none
1166,KS17gene_6746a,Tb927.9.9550,Tb927.9.9520,-1.7942038431853642,8.231891793749224e-62,0.09765154348714754,0.07096806136269183,2.3317160916529565,8.29913500068627e-65,conserved protein  unknown function,zinc finger protein family member  putative,increase,decrease
1167,KS17gene_6741a,Tb927.9.9620,Tb927.9.9610,-1.677471320059607,2.4327072659860934e-50,0.5420893908745926,3.6193643045328113e-36,-0.2822024156710609,2.8025717040650156e-06,meiotic recombination protein DMC1  putative,hypothetical protein  conserved,none,none
1168,KS17gene_6728a,Tb927.9.9780,Tb927.9.9750,-1.676084186283251,1.9161476280016433e-202,0.55804566780679,1.6477874562262762e-31,0.2779447392436561,7.952797757415446e-10,peptidyl-prolyl cis-trans isomerase (cyclophilin- 40)  putative,membrane- trafficking protein  putative,none,none
1169,KS17gene_6724a,Tb927.9.9840,Tb927.9.9820,-1.5080538106704995,5.553701207435415e-136,0.2698650930010818,2.6963656141594293e-07,0.6561289345291923,9.300874724721238e-44,lipoic acid containing carrier protein  putative,glyceraldehyde-3-phosphate dehydrogenase  putative,decrease,none
1170,KS17gene_6722a,Tb927.9.9860,Tb927.9.9840,-2.6666932828288723,0.0,-0.4239311139685263,8.338970140508404e-10,0.2698650930010818,2.6963656141594293e-07,170 kDa glucose-regulated protein  putative,lipoic acid containing carrier protein  putative,none,decrease
1172,KS17gene_6692a,Tb927.9.10340,Tb927.9.10310,0.7628267565948893,4.506537495543577e-36,0.3411914411631701,9.879595250542153e-09,1.8205571695111091,3.042913687732792e-250,Polyamine transporter 1  putative,mitochondrial carrier protein 11,none,none
1173,KS17gene_6687a,Tb927.9.10400,Tb927.9.10370,-2.049152342033079,3.130347502645912e-52,0.564056287300895,1.894087544138236e-10,-0.3528998776444732,1.0456194019051503e-15,hypothetical protein  conserved,TAX-1,none,none
1174,KS17gene_6675a,Tb927.9.10550,Tb927.9.10530,-1.192749618351671,1.298728820277669e-56,-0.5915971458025543,1.4506331008448843e-32,0.5736270643011924,2.587886404005508e-30,Spindle assembly abnormal protein 6 homolog,Flagellum attachment zone protein 4,none,none
1175,KS17gene_6669a,Tb927.9.10640,Tb927.9.10630,1.1201111029228885,4.2997059081316874e-41,0.2877796389711359,1.8468840203024002e-07,2.2062443683352053,1.6526334884424668e-109,synaptojanin (N-terminal domain)  putative,hypothetical protein  conserved,none,none
1181,KS17gene_6635a,Tb927.9.11120,Tb927.9.11110,-1.7156192668650845,4.082437889919379e-114,-0.4495042199839831,5.789509331436231e-22,-0.47771491585028497,1.2697860059517896e-16,Chromosome passenger complex (CPC) protein INCENP N terminal  putative,U5 snRNA-associated splicing factor,none,none
1182,KS17gene_6628a,Tb927.9.13240,Tb927.9.13225,0.1977903441387829,0.0017181154631233531,0.3921817644092846,4.810500809787933e-07,0.32874842892352957,0.0013659527203821777,hypothetical protein  conserved,hypothetical protein,none,none
1183,KS17gene_6617a,Tb927.9.13380,Tb927.9.13360,-2.420874525615603,3.3937507016320788e-31,1.8277859798798388,4.682868641466512e-220,1.005346160364526,1.4304398400229111e-59,Autophagy-related protein 24,ubiquitin-protein ligase  putative,none,none
1184,KS17gene_6615a,Tb927.9.13430,Tb927.9.13380,-3.0416115186784025,2.9195132192147e-39,0.7125473599479849,0.00013114963735631893,1.8277859798798388,4.682868641466512e-220,ubiquitin carboxyl-terminal hydrolase  putative,Autophagy-related protein 24,none,none
1185,KS17gene_6609a,Tb927.9.13520,Tb927.9.13510,-1.9048836788713255,1.0475083658625658e-68,0.2380478828263904,6.381401512074632e-07,0.6900309600960611,2.84817537082706e-14,Importin 1,Poly(A)-specific ribonuclease PARN-3,none,none
1186,KS17gene_6598a,Tb927.9.13770,Tb927.9.13740,-1.9316723450909858,4.301660482272723e-114,-0.37336701987774523,5.378185610952449e-14,0.43591572709750925,8.166599363067621e-26,proteasome complex subunit Rpn13 ubiquitin receptor  putative,ADP-ribosylation factor  putative,none,none
1188,KS17gene_6592a,Tb927.9.14000,Tb927.9.13990,-1.8663747756667748,2.6541298615893673e-46,-1.1114055832136054,2.577624321589023e-43,2.6493605105993483,0.0,60S ribosomal protein L12  putative,RNA-binding protein  putative,none,none
1189,KS17gene_6585a,Tb927.9.14100,Tb927.9.14080,0.7274296094200703,5.316063690914632e-16,0.16618677830911752,0.009442253578233892,1.3432542832546022,2.7088641161323904e-109,hypothetical protein  conserved,vesicle-associated membrane protein  putative,none,none
1190,KS17gene_6583a,Tb927.9.14130,Tb927.9.14120,0.4468434932927009,0.0046294783641511236,-1.7430784127521914,2.9705014300284276e-102,0.6200530464653908,2.553589273681965e-06,hypothetical protein  conserved,NLI interacting factor-like phosphatase  putative,none,decrease
1191,KS17gene_6580a,Tb927.9.14160,Tb927.9.14140,0.3041894652277842,0.002652022328112678,1.4275304754893576,3.1245623753164997e-165,0.6702482901591619,4.9820608299727726e-36,rieske iron-sulfur protein  mitochondrial precursor,hypothetical protein  conserved,none,none
1193,KS17gene_6573a,Tb927.9.14220,Tb927.9.14200,0.8393288695976675,5.071978569102012e-14,0.17787894601635662,0.00010649844821915868,0.3913872318508834,5.624824539428648e-09,metacaspase 5  putative,methyltransferase domain containing protein  putative,none,none
1194,KS17gene_6572a,Tb927.9.14230,Tb927.9.14220,0.7043424574351326,1.315973790059049e-12,0.7010568053116757,1.5068530851083512e-28,0.17787894601635662,0.00010649844821915868,hypothetical protein  conserved,metacaspase 5  putative,none,none
1196,KS17gene_6549a,Tb927.9.15850,Tb927.9.15820,-0.5719023111541421,1.2216766655855461e-07,0.6395965904762002,0.0006169145401059401,0.7774284488303057,5.87767227209663e-06,hypothetical protein,hypothetical protein  conserved,none,none
1198,KS17gene_6546a,Tb927.9.16010,Tb927.9.15980,-1.28062072550708,2.834344489525376e-17,0.10827799761576322,0.5761125369288552,-0.9318763942794277,1.209680102831151e-05,expression site-associated gene 4 (ESAG4  pseudogene)  putative,nucleoside transporter 1  putative,none,none
1200,KS17gene_7615a,Tb927.10.1120,Tb927.10.1110,0.4645841154953219,3.2123611892182404e-13,-0.16046793220714595,0.0008755775252383244,-0.49467779450192007,5.514701534426865e-14,hypothetical protein  conserved,kinesin  putative,none,none
1201,KS17gene_7613a,Tb927.10.1190,Tb927.10.1180,-0.4320860170076747,3.49089203597363e-06,-1.4640492934261433,1.4771738639245724e-83,-1.130662982878703,8.645320516923765e-124,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1202,KS17gene_7612a,Tb927.10.1220,Tb927.10.1210,1.2155146639973353,1.3843116471313283e-20,-0.3924044565202815,0.09004998994044022,0.7824264534606503,5.803448986101291e-65,hypothetical protein,katanin  putative,none,none
1204,KS17gene_7599a,Tb927.10.1370,Tb927.10.1350,-0.8698554116442978,1.1551892307986005e-19,-0.36257648336679327,3.849558632135637e-11,-1.2014777784552368,5.336236852788105e-18,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1205,KS17gene_7597a,Tb927.10.1380,Tb927.10.1370,-0.9167315533092927,2.1447309230259785e-43,-0.8625528130373706,1.774199459217722e-69,-0.36257648336679327,3.849558632135637e-11,Serine/threonine-protein kinase NEK19  putative,hypothetical protein  conserved,none,none
1207,KS17gene_7590a,Tb927.10.1500,Tb927.10.1490,1.3271591995486511,1.3432011063944656e-73,0.49833524294832665,8.719045068361104e-22,1.2123517930002954,1.7377933000635244e-45,methionyl-tRNA synthetase  putative,Temperature dependent protein affecting M2 dsRNA replication  putative,none,none
1209,KS17gene_7582a,Tb927.10.1540,Tb927.10.1530,0.7368907851102484,2.7101881776674222e-15,1.1386830620066257,8.16781326538112e-21,-0.38156787800768055,1.9129862712888585e-14,zinc finger protein family member  putative,hypothetical protein  conserved,none,none
1210,KS17gene_7575a,Tb927.10.1620,Tb927.10.1615,1.8542216225332069,3.0382427430637695e-91,1.2533088210315162,4.0110126133204617e-97,-0.353323844324208,3.063828657413049e-08,phosphoserine/threonine/tyrosine-binding protein  putative,hypothetical protein,none,none
1211,KS17gene_7570a,Tb927.10.1790,Tb927.10.1780,-1.0659417666316895,1.271400403399918e-29,-0.6647602885118312,0.003779993945298408,-1.3432966622704665,5.098587591463397e-31,hypothetical protein,hypothetical protein,none,none
1212,KS17gene_7568a,Tb927.10.2420,Tb927.10.2410,-1.5765306782333885,1.2730611464890708e-126,0.8652910582028035,5.15904392749157e-10,0.1526992891951431,0.00542114163813742,hypothetical protein,MSP-C  putative,none,none
1213,KS17gene_7566a,Tb927.10.2440,Tb927.10.2430,-0.723347311220229,4.044285943278523e-27,0.49414450022640355,1.3087209280623603e-15,-1.1415328228838062,2.9993085513317057e-41,Metacaspase-4,receptor-type adenylate cyclase GRESAG 4  putative,none,none
1217,KS17gene_7553a,Tb927.10.3680,Tb927.10.3670,0.4555012223785291,0.000171467054243057,0.5108501977820193,2.850414086098932e-05,0.5520112798058584,8.183413086745962e-28,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1218,KS17gene_7551a,Tb927.10.3710,Tb927.10.3700,-0.5718891722906355,2.1663668733137762e-08,1.5772616852044128,7.277447484417527e-213,1.4163950385796198,1.374299826037076e-22,proteasome activator protein PA26,AMP-activated protein kinase  gamma regulatory subunit,none,none
1219,KS17gene_7536a,Tb927.10.3910,Tb927.10.3900,1.4831848705440471,6.9670985337785525e-34,-0.3184470941424086,2.3579516721693576e-09,0.6896171486492763,3.66577749330217e-40,hypothetical protein  conserved,CAMK/CAMKL family protein kinase  putative,none,none
1220,KS17gene_7534a,Tb927.10.3920,Tb927.10.3910,-1.4620413047822565,5.555263213518658e-38,1.2497774780700073,9.28659557511606e-47,-0.3184470941424086,2.3579516721693576e-09,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1221,KS17gene_7530a,Tb927.10.3990,Tb927.10.3970,3.34696285661458,2.0735783282056638e-141,3.1789207218005004,5.549561387000495e-292,0.8487766307470844,1.0368194146276126e-34,DHH1,hypothetical protein  conserved,none,none
1222,KS17gene_7520a,Tb927.10.4130,Tb927.10.4120,-0.64787162073191,1.609283524268065e-34,0.6282326410391036,1.219071002758537e-26,-0.45418186288154305,3.7223353198886513e-06,NADH-ubiquinone oxidoreductase B13 subunit,60S ribosomal protein L30,none,none
1223,KS17gene_7517a,Tb927.10.4160,Tb927.10.4140,-1.5498168949958686,8.056485038759088e-254,-0.1223045589685011,0.01358795658386445,-0.1841581882434693,0.0002188305859800844,predicted zinc finger protein,Protein of unknown function (DUF1242)  putative,none,none
1224,KS17gene_7514a,KS17gene_7513a,Tb927.10.4180,-1.5443670205884863,3.1984247586092655e-90,-0.5419150355159635,4.3280569672198496e-13,1.3577280430370486,1.8332716893734677e-162,none,TFIIF-stimulated CTD phosphatase  putative,none,none
1225,KS17gene_7495a,Tb927.10.4710,Tb927.10.4700,1.0883056475709012,3.221239533891292e-57,1.5546315585716541,1.792870717242413e-219,-0.7671588539298824,7.707982805774694e-45,proteasome subunit beta type-2  putative,dolicholphosphate-mannose synthase  putative,none,none
1226,KS17gene_7487a,Tb927.10.4800,Tb927.10.4790,-1.6031765453218858,5.930884853077049e-112,-0.8930835163142518,1.2646914905498544e-62,-1.4628758257850594,7.557699785271897e-123,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1227,KS17gene_7482a,Tb927.10.4880,Tb927.10.4870,0.5787694919196859,1.9238069196829736e-07,1.1178633280209611,3.520928586383009e-114,0.3520946840008977,7.697484039398449e-09,hypothetical protein  conserved,tRNA-dihydrouridine synthase 2  putative,none,none
1229,KS17gene_7469a,Tb927.10.5770,Tb927.10.5760,1.4972635779203878,2.148832425784422e-55,1.234223835561643,4.4260812329163344e-66,1.2649679875491087,3.119132694184206e-55,Valosin-containing protein,adenylate kinase  putative,none,none
1233,KS17gene_7445a,Tb927.10.6210,Tb927.10.6200,0.31860932646065254,0.005664103511264154,-0.06755967113474526,0.2693650672809588,0.32583297807566164,1.1543330090491322e-05,TPR repeat  putative,hypothetical protein  conserved,none,none
1234,KS17gene_7442a,Tb927.10.6230,Tb927.10.6220,1.1290080955746287,1.0803752405341365e-30,0.26264964317079914,3.1144601008839404e-06,-0.47960929628818266,9.787180081433082e-22,MORN repeat containing protein,5'-3' exoribonuclease D,none,none
1239,KS17gene_7397a,Tb927.10.7550,Tb927.10.7540,-1.0460367314056682,7.466288014485047e-90,-0.13727409574146854,0.0015426609773227361,-0.7229349254769729,1.3772530921237802e-21,hypothetical protein  conserved,VRR-NUC domain containing protein  putative,none,none
1241,KS17gene_7386a,Tb927.10.7680,Tb927.10.7670,-1.2323031144230292,3.3299197927527054e-184,-0.12105217804675245,0.01597106606519,0.45596681467596345,5.105138702147832e-25,GTPase activating protein  putative,Protein of unknown function (DUF2962)  putative,none,none
1242,KS17gene_7381a,Tb927.10.7740,Tb927.10.7730,0.3523591807453691,5.743843520436154e-05,-0.12700378573789486,0.0062639731659997295,0.25926907948460265,9.706495577072843e-06,protein transport protein SEC23,Domain of unknown function (DUF4496)  putative,none,none
1245,KS17gene_7361a,Tb927.10.7970,Tb927.10.7960,-0.5621525355955052,1.0360725673024821e-08,-0.43749246630680927,5.758304763105156e-22,0.22888292690996326,6.4605599732750485e-06,Organic solute transporter Ostalpha  putative,hypothetical protein  conserved,none,none
1246,KS17gene_7356a,Tb927.10.8000,Tb927.10.7990,-1.7759836156413713,0.0,-0.6377583418425267,2.0958777439508827e-32,0.6631261530820082,5.048711286056928e-47,hypothetical protein  conserved,replication factor C subunit 3  putative,none,none
1247,KS17gene_7353a,Tb927.10.8020,Tb927.10.8010,0.953756180139792,7.291386338488647e-26,0.4642128741778765,7.44137727329133e-17,-1.3384252377044283,1.3757132398073234e-182,prolyl endopeptidase,hypothetical protein  conserved,none,none
1250,KS17gene_7311a,Tb927.10.10680,Tb927.10.10670,-0.40808909619041345,4.613541071552058e-12,-1.8119141774084073,6.442056746770246e-86,0.8702083608691884,6.362287711095065e-33,hypothetical protein  conserved,kinetoplastid-specific dual specificity phosphatase  putative,none,none
1251,KS17gene_7299a,Tb927.10.10840,Tb927.10.10830,0.40467957424667567,1.610656501148828e-08,0.3231452939736972,3.36543693667451e-06,-0.6487141185426772,4.1960153435698994e-06,Enriched in surface-labeled proteome protein 15,RGG-containing protein 2,none,none
1257,KS17gene_7258a,Tb927.10.12370,Tb927.10.12360,0.7517923017127123,4.497297452849261e-13,0.07474451815297363,0.27606217855421383,2.0265492800048577,1.2158973040360707e-242,gamma-glutamylcysteine synthetase,hypothetical protein  conserved,none,none
1258,KS17gene_7255a,Tb927.10.12390,Tb927.10.12380,-1.802110663911338,1.1467125876424349e-173,-0.24308991226274543,2.889399275867927e-07,-0.6986482417806176,2.722738007659058e-57,hypothetical protein  conserved,chaperone protein DnaJ  putative,none,none
1259,KS17gene_7251a,Tb927.10.12410,Tb927.10.12400,0.30568667741694744,0.000178120896535647,0.34158796395172675,6.597914494246695e-13,-0.5617323890405684,6.837466221676343e-25,hypothetical protein  conserved,membrane transporter protein  putative,none,none
1260,KS17gene_7246a,Tb927.10.12470,Tb927.10.12460,0.7859285064484167,9.038311996277394e-29,-0.2439058913933285,6.079514412845673e-09,-0.4946019288351148,7.356591281123927e-20,hypothetical protein  conserved,Zinc finger  C3HC4 type (RING finger)  putative,none,none
1261,KS17gene_7244a,Tb927.10.12480,Tb927.10.12470,-0.7553753000943959,1.6583424731193942e-50,-0.7188549145903395,2.0541743951922846e-36,-0.2439058913933285,6.079514412845673e-09,UAA transporter family  putative,hypothetical protein  conserved,none,none
1262,KS17gene_7238a,Tb927.10.12540,Tb927.10.12530,-1.4075984089518117,1.2639150877040263e-45,-0.12114610976721707,0.02564855318897285,0.8323308644174913,9.059375062916136e-43,NADH-ubiquinone oxidoreductase complex I subunit  putative,chaperone protein DnaJ  putative,none,none
1266,KS17gene_7219a,Tb927.10.12700,Tb927.10.12690,1.7077296247518277,4.613858293300853e-123,1.3479394901046473,1.6382939214509345e-125,-0.9283926713444892,5.866041463710517e-110,pyruvate dehydrogenase E1 alpha subunit  putative,hypothetical protein  conserved,none,none
1267,KS17gene_7214a,Tb927.10.12750,Tb927.10.12740,-2.57292978945937,4.34065002658281e-39,-0.9851701862206944,2.9487027486660542e-06,1.506198387779754,1.0343264768042192e-176,hypothetical protein,Zinc finger CCCH domain-containing protein 35,none,decrease
1268,KS17gene_7210a,Tb927.10.12820,Tb927.10.12810,-2.266671010836554,7.600590827854262e-79,0.5051326656370637,6.412715663233106e-17,-0.3365038392553896,1.7275879333469096e-09,hypothetical protein  conserved,cholinephosphate cytidylyltransferase A  putative,none,none
1269,KS17gene_7207a,Tb927.10.12840,Tb927.10.12830,0.4580424515558564,2.6297378927756383e-05,1.1567765711430278,4.904466061040092e-83,-0.9561447828137011,1.9971905187642622e-88,mitochondrial carrier protein,acetyltransferase  putative,none,none
1270,KS17gene_7203a,Tb927.10.12870,Tb927.10.12860,0.7759796757671745,1.276259701136562e-10,-0.41629712669256363,3.393629552781845e-15,0.184109811709505,3.393390083532011e-05,Basal body protein,pre-RNA processing PIH1/Nop17  putative,none,none
1271,KS17gene_7200a,Tb927.10.12890,Tb927.10.12880,1.6880658737761098,1.920059586532538e-108,0.7925638919557122,1.3802333441694435e-29,-2.2414111250398423,3.459296694539809e-306,bifunctional aminoacyl-tRNA synthetase  putative,SET domain containing protein  putative,none,none
1272,KS17gene_7198a,Tb927.10.12920,Tb927.10.12910,1.2205951664631307,1.0964480279114427e-27,0.6542275877764748,3.2134233769887615e-50,-0.49212782306341313,2.1372697371555073e-35,Flagellum attachment zone protein 18,hypothetical protein  conserved,none,none
1275,KS17gene_7172a,Tb927.10.13250,Tb927.10.13240,2.213514892210836,3.927719547611335e-55,0.43006182504951435,9.983184109222376e-17,0.38945101676164706,2.7412101231724825e-17,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1276,KS17gene_7170a,Tb927.10.13260,Tb927.10.13250,1.2327281098804024,3.5554371224880143e-37,0.17873887636989375,0.0008331725155571079,0.43006182504951435,9.983184109222376e-17,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1277,KS17gene_7166a,Tb927.10.13310,Tb927.10.13300,-0.30527856319944296,0.0001418077903215173,-0.32318419508285834,1.4862836848707654e-09,-0.26602669149012,9.982562415963169e-08,DNA-directed RNA polymerase I subunit RPB5z  putative,Mitochondrial ribosomal protein S8,none,none
1279,KS17gene_7152a,Tb927.10.13450,Tb927.10.13440,0.7934000553335369,1.031893028478045e-35,1.5424019439431278,2.350097458302593e-155,-0.31466669706049893,7.303254590010388e-12,hypothetical protein  conserved,hypothetical protein  conserved,none,none
1281,KS17gene_7145a,Tb927.10.13510,Tb927.10.13500,-0.328686081581973,4.818501436445558e-05,-0.08641153501197156,0.06397142483081993,-0.36663736053273444,0.0005139701721077424,zinc metallopeptidase  putative,60S ribosomal protein L10a,none,none
1282,KS17gene_7138a,Tb927.10.13550,Tb927.10.13540,-0.5815716962088595,3.2360064478448095e-23,0.5426137893985367,3.440422460625175e-34,0.9000899507001957,7.606823959465905e-51,hypothetical protein  conserved,RNA-binding protein  putative,none,none
1283,KS17gene_7127a,Tb927.10.13670,Tb927.10.13660,1.6182548953668292,1.961942202469051e-111,0.8529029381776134,2.835977808916034e-68,-0.25769833163957934,2.278884463816776e-09,serine/threonine protein phosphatase 5,Domain of unknown function DUF21  putative,none,none
1285,KS17gene_7116a,Tb927.10.13800,Tb927.10.13790,1.5934436426308785,3.645815327224481e-88,1.0022395472583243,3.341632761156726e-76,0.5043214422659873,3.170165846821816e-26,hypothetical protein  conserved,hypothetical protein  conserved,increase,none
